Source File,X (um),Y (um),Z (um)
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,143.5492865,0.8030465,0.5763075
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,143.556919,0.7833095,1.32942025
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,143.6730835,1.0012765,0.30645025
C2-PP7-Cy5_MS2Cy3_TTX60'w5_w1CY5-100_s1_d2.tif_d1_localizations,143.683683,1.001599,0.767378
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,1.25836275,2.49687025,1.06694825
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,0.1934785,4.849153,0.904978
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,1.27556275,2.461148,1.42531025
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,1.9764735,2.20294375,1.06161625
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,0.59553925,5.877756,1.00997325
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,0.657986,5.88213125,1.3934795
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,2.7722745,1.78053325,1.1103675
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,1.62547525,0.4706565,1.174029
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,3.30694725,4.1186045,1.302685
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,7.32002975,1.25468625,0.798252
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,9.9018895,3.763919,1.00618925
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,10.237956,2.74121775,1.0254425
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,13.2571365,3.3424975,1.381762
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,14.28499775,2.9063055,1.2577715
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,14.3689875,2.8489435,1.3614015
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,18.0633325,3.57765375,1.30450175
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,21.17630675,3.90034725,1.08662075
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,21.176425,3.91967575,1.214922
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,36.95728525,4.14824225,1.2358415
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,39.57974775,3.0358215,1.141392
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,43.75070475,2.05880775,1.4311045
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,43.96505975,1.62928075,1.07223725
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,44.2898495,1.89527875,1.25139675
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,44.32174475,1.91123175,1.16946025
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,46.61607425,3.18891225,1.03345125
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,54.26149575,3.5503595,1.27386425
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,56.4712335,3.791396,1.380472
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,57.06348325,2.8763775,1.30764075
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,61.664193,3.49404025,1.37431225
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,68.02216225,2.91379825,1.265103
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,74.258764,3.01293475,1.0927375
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,74.26917,3.02054575,1.20564475
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,83.54311975,1.84610825,1.187316
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d1.tif_d1_localizations,113.141557,3.01420325,1.345513
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,1.221028,2.2803545,1.2880005
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,1.200087,2.26909925,1.362068
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,1.0013625,1.1586995,1.03310725
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,0.95770675,1.1527225,1.29267675
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,2.58400975,2.57607625,0.855012
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,2.60800375,2.57665675,0.99868575
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,12.0234665,3.9970005,0.3157705
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,12.04471925,3.9835415,0.656997
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,17.756334,3.2041235,0.4222815
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,17.74553025,3.216443,0.77179625
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,30.204576,2.4377775,0.57408225
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,30.2370195,2.45834225,0.3145235
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,38.9609455,2.92119425,0.5422085
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,43.523568,3.71727475,0.39659975
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,43.536597,3.739022,0.5413485
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,49.5996615,3.97265175,0.214183
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,50.21280925,3.32238425,0.2607735
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,50.22259175,3.304937,0.43835275
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d2.tif_d1_localizations,50.62339475,1.57866975,1.35977825
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,0.74272825,2.24366475,1.2416465
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,1.7510245,2.76112675,1.24797825
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,2.6744065,3.39060375,1.1189245
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,3.42732575,3.633242,0.960018
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,3.44968575,3.63404825,1.032258
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,4.1122835,3.38084275,0.8871545
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,4.11805625,3.36974875,1.02151875
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,5.44211225,4.8287495,1.35887525
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,20.111745,3.22094725,1.174244
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,20.10603675,3.245898,1.35119975
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,20.542132,2.94430675,1.50819275
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,22.8699585,3.7248535,1.3013305
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,22.97132025,3.73462525,1.060982
C2-PP7-Cy5_MS2Cy3_TTX60'w6_w2CY3-100_s1_d3.tif_d1_localizations,24.56631925,3.46166125,1.396855
