"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0044782","GO:0044782","cilium organization",265,-0.447367570910759,-1.42517713123224,0.00238001468874712,0.0546331299723212,0.0496993109968814,2135,"tags=29%, list=20%, signal=24%","14745/59002/320214/68475/54562/75695/67042/76832/70997/69987/330830/55978/67978/52028/109065/232943/75659/53860/75216/245866/75556/53869/75564/74019/69672/17427/75472/56350/226265/68708/75533/69871/56526/71137/66061/76411/69327/11793/213575/207607/226422/225523/74052/71448/102124/59030/68922/242253/20460/100048534/15223/114602/78801/209012/71227/56455/109299/433956/214704/332110/216846/69387/269209/27078/66717/100503572/100503311/432611/105833/227753/104362/207686/382406/67286/52184/242584/70300/97064"
"GO:0006956","GO:0006956","complement activation",21,-0.725325085458516,-1.66716558092701,0.00239943137730513,0.0548318488733046,0.0498800839539853,1626,"tags=48%, list=15%, signal=41%","13136/12260/12259/83433/12261/12258/12266/232345/50908/66214"
"GO:0051590","GO:0051590","positive regulation of neurotransmitter transport",17,0.735873327796197,1.84646729681426,0.00243315308487017,0.0548896166089662,0.0499326347901114,1556,"tags=53%, list=14%, signal=45%","241263/20979/74006/192167/56216/12287/269642/20907/20910"
"GO:0048679","GO:0048679","regulation of axon regeneration",34,0.5854178595086,1.69217337282318,0.0024134934351073,0.0548896166089662,0.0499326347901114,1231,"tags=35%, list=11%, signal=31%","18213/13838/80913/109880/26395/21960/269473/101490/19211/16971/19242/237847"
"GO:0051650","GO:0051650","establishment of vesicle localization",165,0.369716380710227,1.43530197899598,0.00243427263611192,0.0548896166089662,0.0499326347901114,1106,"tags=17%, list=10%, signal=15%","16574/17756/70591/26875/52906/327814/229521/26395/16561/20616/17918/211446/104015/107371/227648/103967/17257/16572/18472/108012/192167/70827/15114/16886/76707/20983/67511/76499"
"GO:0051354","GO:0051354","negative regulation of oxidoreductase activity",14,-0.791349302644021,-1.67922602021427,0.00248590250229583,0.055330365918079,0.0503335808277328,1006,"tags=36%, list=9%, signal=32%","54683/14870/69089/320204/17751"
"GO:0021953","GO:0021953","central nervous system neuron differentiation",133,0.399142898626712,1.51484901529072,0.00248639203203298,0.055330365918079,0.0503335808277328,1182,"tags=23%, list=11%, signal=20%","235439/18072/105689/12227/13175/18028/216965/13838/243743/240880/58208/56710/94229/15519/18472/20266/18189/56336/21375/18293/18023/268882/15516/19211/15572/99512/19883/68169/56386/22421"
"GO:0014706","GO:0014706","striated muscle tissue development",151,0.37478652283684,1.43095298064555,0.00282478205289507,0.0615174758186037,0.0559619440438591,1890,"tags=22%, list=18%, signal=18%","14173/23828/26413/17260/14049/18479/11789/63958/17967/93760/238161/17128/19736/19662/16468/77579/26416/19211/23966/26398/17258/28185/108058/15182/77044/56717/19401/14534/106042/24051/14164/27419/12444"
"GO:0006882","GO:0006882","intracellular zinc ion homeostasis",18,-0.759438978081451,-1.6788208647731,0.00288481287086196,0.0620951230646791,0.0564874250138079,464,"tags=22%, list=4%, signal=21%","20510/17748/17750/17751"
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity",25,-0.703885183491642,-1.67592745128208,0.00290004695631743,0.0620951230646791,0.0564874250138079,785,"tags=32%, list=7%, signal=30%","18439/16783/12010/14825/15040/20296/15216/15039"
"GO:0016072","GO:0016072","rRNA metabolic process",213,-0.459721747219563,-1.43807485621101,0.00289649904917742,0.0620951230646791,0.0564874250138079,2027,"tags=25%, list=19%, signal=21%","15278/102462/27993/209011/66409/67040/110109/66711/19989/75422/20104/117109/19896/69902/78651/50912/57808/71990/26914/54127/68544/21945/66181/234344/74097/109075/73736/20116/66229/20088/100043813/75617/20115/20055/67025/20587/20826/19942/57316/66481/69663/66489/20085/68966/66467/72614/20054/20068/27176/67115/57294/68017/72181/19941"
"GO:0032368","GO:0032368","regulation of lipid transport",82,-0.541444331214064,-1.55183984748743,0.00302561042200695,0.0642437946272809,0.0584420539408711,1859,"tags=34%, list=17%, signal=28%","16179/11652/20750/18830/68865/12257/83433/246703/18439/18550/66508/16009/66397/66494/12921/11957/18035/14077/17319/12161/66437/20280/17846/27403/433256/11816/78896/13167"
"GO:0061025","GO:0061025","membrane fusion",116,0.400849997915156,1.47552785761466,0.00301440426989147,0.0642437946272809,0.0584420539408711,1556,"tags=31%, list=14%, signal=27%","22318/217517/67166/67028/59026/111173/229521/14809/68942/100317/241727/67474/216238/20979/74006/11501/269338/16952/19294/235442/67727/108083/12890/20983/56216/12287/78610/228960/54525/22317/105513/69017/56398/12390/20907/20910"
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process",16,-0.758620721822244,-1.65069432202241,0.00321196988265317,0.0670827808278711,0.0610246564417798,681,"tags=25%, list=6%, signal=23%","76574/66117/320204/13167"
"GO:0035456","GO:0035456","response to interferon-beta",34,-0.646717833529851,-1.60794222943187,0.00327085278447898,0.0675331682609782,0.0614343702018813,2245,"tags=44%, list=21%, signal=35%","216150/72935/64704/15944/240327/100040462/15957/15953/16362/80876/67184/54396/69550/18828/66141"
"GO:0050772","GO:0050772","positive regulation of axonogenesis",81,0.436874275646165,1.51494853944448,0.00325394451487291,0.0675331682609782,0.0614343702018813,1577,"tags=31%, list=15%, signal=27%","71653/18213/18479/52822/11426/109880/54214/243743/26395/16728/20616/230598/17755/18472/17762/14025/20354/20315/18039/16971/18844/18186/20356/319740/330938"
"GO:0106027","GO:0106027","neuron projection organization",103,0.40960746472302,1.48295232511903,0.00339055637171703,0.0696704647994758,0.0633786513626563,2175,"tags=39%, list=20%, signal=31%","13838/18481/232975/327814/22215/13839/74143/74006/329165/103967/16337/14811/14812/77116/18472/19699/192167/53872/19211/72162/65114/108100/29819/22421/13043/12323/74117/11838/228880/26556/12569/243961/16560/66713/18163/70237/17754/11441/243725/15185"
"GO:0032780","GO:0032780","negative regulation of ATP-dependent activity",13,-0.801928998363359,-1.69365327867002,0.00347736497271907,0.0707214717918482,0.064334743817917,658,"tags=38%, list=6%, signal=36%","11983/66402/69089/71994/67704"
