"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1901888","GO:1901888","regulation of cell junction assembly",139,0.417189220206556,1.61915022843089,0.0004940230325108,0.0166222201092779,0.0150578461989814,1057,"tags=21%, list=14%, signal=18%","105689/320772/320840/17260/18213/16981/110829/378937/71436/13841/20779/192167/64085/20874/74342/18189/76499/29819/22421/65114/330814/16971/107932/18186/13829/105352/76108/19211/76965"
"GO:0016072","GO:0016072","rRNA metabolic process",160,-0.503892206064718,-1.61212833694826,0.000501232337900558,0.0166697724498746,0.015100923226382,1748,"tags=39%, list=23%, signal=31%","20227/117109/67973/216987/67040/14113/66409/69163/448850/26914/215194/56200/30946/68327/404634/15278/19989/67045/102462/69902/66711/50912/209011/110109/68544/78651/19896/20104/66229/20587/57808/54127/21945/73736/74097/20088/20116/66481/109075/67025/66181/20826/66467/20055/100043813/20115/19942/57316/68966/66489/67115/20085/208366/75617/69663/20054/20068/27176/227522/72614/57294/19941"
"GO:1902414","GO:1902414","protein localization to cell junction",92,0.449004786279853,1.63916477028636,0.000570326735127421,0.0188250704301457,0.0170533787519699,1509,"tags=41%, list=19%, signal=34%","16574/14811/18191/70546/224997/83493/192167/23859/12217/17762/26420/16568/74342/26395/18189/29819/65114/16451/665113/26556/268566/19699/18164/243961/16572/22318/73340/18190/227580/17754/102098/13385/56216/232370/245666/269788/21872/20614"
"GO:0098754","GO:0098754","detoxification",31,-0.69391341520749,-1.79813699941938,0.000636873169196441,0.0204078336698714,0.0184871827370277,1062,"tags=48%, list=14%, signal=42%","58810/74104/20656/11532/21672/11669/11668/11758/57320/22166/18477/14866/17748/17750/17751"
"GO:0048589","GO:0048589","developmental growth",391,0.320357248837096,1.40935552999134,0.00066388690585972,0.0211193008458273,0.0191316913069262,1062,"tags=22%, list=14%, signal=20%","105689/18795/20185/14571/17260/18213/240058/12575/54214/17756/13175/18479/80913/244891/26413/11789/21960/76884/71436/22129/52822/12848/347740/17755/69597/16952/16468/13841/16646/14025/17257/56717/20779/22215/20511/77579/238161/319974/16728/94229/13046/74493/17762/58231/26416/17263/23966/22589/235542/18472/67603/268396/76246/16798/243743/20404/76499/20662/236794/19736/22421/17967/17128/22384/66983/69737/20979/26398/18706/16971/20983/18186/15519/77044/22083/18844/11784/106042/18187/50769/56274/19211/13498/76965/22284"
"GO:0051648","GO:0051648","vesicle localization",153,0.403605217590938,1.60825787534017,0.000693981889487125,0.0219178452866797,0.0198550820028956,1264,"tags=26%, list=16%, signal=22%","16574/17756/52906/17918/70591/104015/16561/327814/103967/227648/219228/211446/107371/17257/192167/229521/20616/20965/12217/108012/18472/16886/26395/18189/76499/20964/108030/15114/20983/67511/66482/16572/19211/70827/53413/380752/240756/76707/27419/77038"
"GO:0021697","GO:0021697","cerebellar cortex formation",21,0.709266598119252,1.84739652146364,0.000779580119069063,0.0239325644944978,0.0216801891044749,953,"tags=29%, list=12%, signal=25%","235439/67269/26395/18189/22421/19883"
"GO:2000628","GO:2000628","regulation of miRNA metabolic process",41,0.57680583994246,1.77483415437118,0.000904300883327687,0.0268561076541621,0.0243285876315609,1338,"tags=32%, list=17%, signal=26%","20185/18028/14281/208727/21676/269401/17128/15251/16476/19401/16600/13653/15182"
"GO:0141060","GO:0141060","disruption of anatomical structure in another organism",20,-0.745461779583265,-1.76400260082491,0.000905399529115262,0.0268561076541621,0.0243285876315609,1493,"tags=60%, list=19%, signal=49%","14433/15331/15945/18976/13001/57266/19946/12125/67067/14825/20085/17105"
"GO:0046339","GO:0046339","diacylglycerol metabolic process",12,0.807419889545315,1.8463078889342,0.000913508251981109,0.0269147733301817,0.0243817320804283,976,"tags=50%, list=13%, signal=44%","56077/227333/320127/217480/110197/67800"
